date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:49:27	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind.eot?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.eot	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:28	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind.ttf?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.ttf	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:28	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind.woff?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.woff	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:28	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind.svg?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.svg	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:29	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.ttf	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:29	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.woff	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:29	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.svg	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:30	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.eot	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:30	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.woff	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:31	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.ttf	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:31	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.svg	(from https://zenon.network/legacy/content/site/content/base/zenon/css-clean/extra.css)
21:49:32	281664/281664	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jun%202020%2012:21:34%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/extra.css	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/extra.css	(from https://zenon.network/legacy/incubator)
21:49:33	97184/97184	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:30%20GMT	https://zenon.network/content/site/includes/js/jquery/jquery.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/jquery/jquery.js	(from https://zenon.network/legacy/incubator)
21:49:33	10056/10056	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:30%20GMT	https://zenon.network/content/site/includes/js/jquery/jquery-migrate.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/jquery/jquery-migrate.min.js	(from https://zenon.network/legacy/incubator)
21:49:34	156559/156559	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:28%20GMT	https://zenon.network/content/site/includes/js/mediaelement/mediaelement-and-player.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/mediaelement/mediaelement-and-player.min.js	(from https://zenon.network/legacy/incubator)
21:49:34	1193/1193	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:28%20GMT	https://zenon.network/content/site/includes/js/mediaelement/mediaelement-migrate.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/mediaelement/mediaelement-migrate.min.js	(from https://zenon.network/legacy/incubator)
21:49:35	20886/20886	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Mar%202019%2016:32:06%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.eot	(from https://zenon.network/legacy/incubator)
21:49:35	13972/13972	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.woff	(from https://zenon.network/legacy/incubator)
21:49:36	20704/20704	---MCZ	200	added ('OK')	application/font-sfnt	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.ttf	(from https://zenon.network/legacy/incubator)
21:49:36	25013/25013	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:06%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Light-webfont.svg	(from https://zenon.network/legacy/incubator)
21:49:37	20878/20878	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.eot	(from https://zenon.network/legacy/incubator)
21:49:37	13988/13988	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.woff	(from https://zenon.network/legacy/incubator)
21:49:38	20688/20688	---MCZ	200	added ('OK')	application/font-sfnt	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.ttf	(from https://zenon.network/legacy/incubator)
21:49:38	25573/25573	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Regular-webfont.svg	(from https://zenon.network/legacy/incubator)
21:49:39	21046/21046	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.eot	(from https://zenon.network/legacy/incubator)
21:49:39	14052/14052	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2002%20Mar%202019%2016:32:02%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.woff	(from https://zenon.network/legacy/incubator)
21:49:40	20852/20852	---MCZ	200	added ('OK')	application/font-sfnt	date:Sat,%2002%20Mar%202019%2016:32:02%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.ttf	(from https://zenon.network/legacy/incubator)
21:49:40	25308/25308	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:04%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSans-Semibold-webfont.svg	(from https://zenon.network/legacy/incubator)
21:49:45	63564/63564	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2002%20Mar%202019%2016:32:02%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.woff	(from https://zenon.network/legacy/incubator)
21:49:45	110106/110106	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Mar%202019%2016:32:02%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.eot	(from https://zenon.network/legacy/incubator)
21:49:45	109928/109928	---MCZ	200	added ('OK')	application/font-sfnt	date:Sat,%2002%20Mar%202019%2016:32:02%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.ttf	(from https://zenon.network/legacy/incubator)
21:49:46	270447/270447	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:02%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/OpenSansBold-webfont.svg	(from https://zenon.network/legacy/incubator)
21:49:46	19632/19632	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Mar%202019%2016:32:08%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/icomoon.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/icomoon.eot	(from https://zenon.network/legacy/incubator)
21:49:47	19544/19544	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2002%20Mar%202019%2016:32:08%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/icomoon.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/icomoon.woff	(from https://zenon.network/legacy/incubator)
21:49:47	19468/19468	---MCZ	200	added ('OK')	application/font-sfnt	date:Sat,%2002%20Mar%202019%2016:32:08%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/icomoon.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/icomoon.ttf	(from https://zenon.network/legacy/incubator)
21:49:48	64546/64546	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:08%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/icomoon.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/icomoon.svg	(from https://zenon.network/legacy/incubator)
21:49:48	6814/6814	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202019%2016:32:46%20GMT	https://zenon.network/res/logo-raster.png	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/res/logo-raster.png	(from https://zenon.network/legacy/incubator)
21:49:49	4000/4000	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:30%20GMT	https://zenon.network/content/site/includes/js/jquery/ui/core.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/jquery/ui/core.min.js	(from https://zenon.network/legacy/incubator)
21:49:49	6908/6908	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:28%20GMT	https://zenon.network/content/site/includes/js/jquery/ui/widget.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/jquery/ui/widget.min.js	(from https://zenon.network/legacy/incubator)
21:49:49	6527/6527	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:28%20GMT	https://zenon.network/content/site/includes/js/jquery/ui/position.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/jquery/ui/position.min.js	(from https://zenon.network/legacy/incubator)
21:49:49	9600/9600	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:28%20GMT	https://zenon.network/content/site/includes/js/jquery/ui/menu.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/includes/js/jquery/ui/menu.min.js	(from https://zenon.network/legacy/incubator)
21:49:50	16130/16130	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:48%20GMT	https://zenon.network/content/site/content/base/zenon/js/modernizr.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/js/modernizr.js	(from https://zenon.network/legacy/incubator)
21:49:51	48596/48596	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:50%20GMT	https://zenon.network/content/site/content/base/zenon/js/magnific.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/js/magnific.js	(from https://zenon.network/legacy/incubator)
21:49:51	9260/9260	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:48%20GMT	https://zenon.network/content/site/content/base/zenon/js/superfish.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/js/superfish.js	(from https://zenon.network/legacy/incubator)
21:49:51	9376/9376	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:48%20GMT	https://zenon.network/content/site/content/base/zenon/js/touchswipe.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/js/touchswipe.min.js	(from https://zenon.network/legacy/incubator)
21:49:52	27550/27550	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:36%20GMT	https://zenon.network/content/site/content/plugins/composer/assets/js/dist/composer.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/plugins/composer/assets/js/dist/composer.min.js	(from https://zenon.network/legacy/incubator)
21:49:52	159049/159049	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:50%20GMT	https://zenon.network/content/site/content/base/zenon/js/jquery.fullPage.min.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/js/jquery.fullPage.min.js	(from https://zenon.network/legacy/incubator)
21:49:54	386737/386737	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2016:16:37%20GMT	https://zenon.network/quasar	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/quasar.html	(from https://zenon.network/legacy/tracker)
21:49:54	785597/785597	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202019%2016:31:52%20GMT	https://zenon.network/content/site/content/base/zenon/js/init.js	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/js/init.js	(from https://zenon.network/legacy/incubator)
21:49:55	281664/281664	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jun%202020%2012:21:34%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/extraa9f2.css	(from https://zenon.network/legacy/quasar)
21:49:56	687/687	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2009:26:55%20GMT	https://zenon.network/legacy/res/play.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/res/play.svg	(from https://zenon.network/legacy/quasar)
21:49:56	1042187/1042187	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Apr%202020%2022:46:12%20GMT	https://cdn.zenon.network/res/critical.js?v=2.1	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/res/criticalf195.js	(from https://zenon.network/legacy/quasar)
21:49:57	286797/286797	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2009:26:50%20GMT	https://zenon.network/legacy/anims/medium/qsr/images/web027.jpg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/legacy/anims/medium/qsr/images/web027.jpg	(from https://zenon.network/legacy/quasar)
21:49:57	85219/85219	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2016:16:37%20GMT	https://zenon.network/wallet	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/wallet.html	(from https://zenon.network/legacy/quasar)
21:49:58	1102682/1102682	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2003%20Mar%202021%2013:15:26%20GMT	https://cdn.zenon.network/res/extra.js?v=2.6	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/res/extraa9f2.js	(from https://zenon.network/legacy/quasar)
21:49:59	27564/27564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Mar%202019%2016:32:06%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/linecons.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/linecons.eot	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:49:59	27396/27396	---MCZ	200	added ('OK')	application/font-sfnt	date:Sat,%2002%20Mar%202019%2016:32:06%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/linecons.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/linecons.ttf	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:00	27472/27472	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2002%20Mar%202019%2016:32:06%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/linecons.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/linecons.woff	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:00	70126/70126	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:06%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/linecons.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/linecons.svg	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:01	32448/32448	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Mar%202019%2016:32:02%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/steadysets.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/steadysets.eot	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:01	32284/32284	---MCZ	200	added ('OK')	application/font-sfnt	date:Sat,%2002%20Mar%202019%2016:32:00%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/steadysets.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/steadysets.ttf	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:02	32360/32360	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2002%20Mar%202019%2016:32:00%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/steadysets.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/steadysets.woff	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:02	93916/93916	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:00%20GMT	https://zenon.network/content/site/content/base/zenon/css/fonts/steadysets.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css/fonts/steadysets.svg	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:03	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.eot?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.eot	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:03	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.ttf?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.ttf	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:03	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.woff?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.woff	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:04	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.svg?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.svg	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:04	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.ttf	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:04	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.woff	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
